total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
318355149.6768179,16054752406.083424,2.2419021446558114,188143.96521984274,0.00012556406377219132,2.4061079423339344,0.1632702044867218,0.9381480791051923,5
319584061.7705729,16072141804.439392,2.2418983828613746,188257.78733134258,0.00019965931293929525,3.5594241076473345,0.14207542278646232,0.9377815705998995,10
325336222.7219155,16098314431.551565,2.241883299713576,188211.46282482322,0.00019095043742950614,5.230297140162055,0.11486262221540262,0.9366240080700854,15
333066089.0608807,16117499393.771992,2.2418934680244336,188244.39348671856,0.0001514006467090169,5.222376683413173,0.09048654669442206,0.9352306538300688,20
339878800.4741886,16118553805.958157,2.2419108768418807,188319.3834138395,0.00012900574597191604,4.086100959954489,0.07338001952363987,0.9341745316934312,25
344813872.96734095,16104826421.04058,2.2419373956402855,188316.0588589153,0.0001369969396207243,2.9488039422581416,0.06368960167763273,0.9334946907235572,30
348082152.4949609,16085805272.134853,2.2419435269052332,188399.98815363925,0.0001202903552578961,2.1086102152963284,0.05902600179196478,0.9330931782230568,35
350209872.42280936,16068335680.697695,2.2419534709927236,188413.74583030838,0.00012484394132681348,1.5488041522973948,0.05698098284699527,0.9328348797036152,40
351647834.5863432,16055020159.931622,2.241954274152389,188541.81674239907,0.00015037549849377828,1.2136613359376236,0.05611788891890264,0.9326503295381756,45
352677999.0526118,16045868213.45768,2.2419546133734163,188667.5243105502,0.0001312202810254664,1.047288916405772,0.055772767429704675,0.9324893544997261,50
353527560.37928903,16039943753.855438,2.2419428734547227,188770.76212848892,0.000125762292318367,0.9963193935048484,0.05561143914468391,0.9323303976868856,55
354324953.9563651,16036227632.738827,2.2419649212097825,188902.49642938,0.00011968924256141396,1.0210191984558363,0.055514299048342444,0.932161127289248,60
355141744.9590782,16033920331.016987,2.2419920920499536,189071.27893518656,0.00012104852988359564,1.0803566612504512,0.05543958294982504,0.931973953782652,65
356016800.808102,16032475416.57772,2.2420057964317364,189165.24723608606,0.00012310178161829184,1.1637505519059097,0.055369354610026,0.9317632056270128,70
356957607.3279851,16031541677.121466,2.2420229747491476,189293.39308876818,0.0001226317496802687,1.2588054410357175,0.05530103550229152,0.9315240350573885,75
357982771.5509784,16030905996.68795,2.2420763182002847,189454.02802899462,0.0001232054378421939,1.3595440658863966,0.055231204859517,0.9312541974900861,80
359128659.5405018,16030443197.44003,2.242137642640055,189695.77631682798,0.00012471637127281146,1.4658678506144285,0.055155693412055874,0.9309542742598835,85
360407403.4611466,16030075016.338274,2.242184688249857,189927.81746660278,0.00011808114337493695,1.5736153457215631,0.0550722058492538,0.9306261574558738,90
361853997.26334876,16029756380.737225,2.2422204264897934,190051.32664464833,0.00011452987875450899,1.6829020079243053,0.054979944558284234,0.9302688716593603,95
363466849.1632693,16029456581.469643,2.242275476442385,190226.9880394899,0.00011166207938185404,1.7957258289118705,0.05487821627165611,0.9298832393282258,100
