total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
322172461.10209805,1376113090.9535298,1.3781205432980292,412189.94253297837,0.002180597277820425,75.34547552466576,0.8714989147654245,0.9653376000793078,50
413367202.4135643,15468335262.101093,1.379228950171349,430199.57659476437,0.0013853616001725383,15.628845177335855,0.16221356995054528,0.9334980228445952,100
481668115.9611623,15992972718.11475,1.380774323425996,443310.1918896807,0.001427664199096047,9.3481450227765,0.13944527253233624,0.9100625167283768,150
592004375.5294313,16016648406.187178,1.3855084741878738,452126.58480821195,0.0011648170210098797,7.362654137894458,0.12687116740353965,0.8937830906575347,200
672588065.7945988,16021980502.224915,1.3887771691425403,460013.61125097494,0.0010190371152368146,5.750167213592958,0.11719055279243179,0.8833574074150646,250
731947032.4383998,16021243999.585203,1.3929692617713059,468519.8937739538,0.000952512126332446,4.843358357638441,0.11026767065361483,0.874723958198682,300
781790854.3312118,16019184537.413399,1.397503469282758,477455.6370003639,0.0008805236659167574,4.135409180053634,0.10486234918596002,0.8676779202378264,350
824882175.2347739,16017830827.090706,1.400550110044185,486003.191984687,0.0007823660027963817,3.6210152509967646,0.10053636838790805,0.8616901485851025,400
863534424.385613,16017458169.219324,1.4041522519458702,493733.16627380496,0.0007443108770044582,3.259277321821668,0.0969934667118901,0.856371673573323,450
898907857.8161252,16017843935.976082,1.4083231877184457,501956.5348624375,0.0007354645389143368,2.9815409899557936,0.09407080179782945,0.8515745697055617,500
