total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
340663489.5641638,1724821557.4037917,1.6882670434635474,680141.0666024724,0.002198317908418598,71.89286146197688,0.845749745478734,0.9653628463338013,50
412117384.53254807,15542894185.895187,1.6869485758150253,691610.9896644964,0.0014281692557539072,15.141270721197097,0.15763286592123518,0.933275574074331,100
474203321.9554311,16030427022.281078,1.6857633447001392,700734.2722532882,0.0014352212165150487,8.8989234873255,0.13523479195783042,0.9101905258842099,150
585727792.1156156,16041228484.073269,1.6844285940506554,706507.4386281851,0.0011700093290269247,7.330006482140719,0.1231731567667739,0.8938368418261485,200
668102890.2232512,16038169088.370323,1.6839720229282154,711468.3759777539,0.0010496508558268693,5.790235689200145,0.11360943048271815,0.8837026245891487,250
727289729.1518753,16033066356.877266,1.6842741459687092,715942.2251086289,0.0009526475986937842,4.876920540413164,0.10652381487679612,0.875679815706694,300
776945830.4013548,16028583318.42302,1.6842517937340151,720809.055318559,0.0008504161824910013,4.148241488726433,0.10099617501958538,0.869058927865167,350
820877689.0775571,16026020692.195112,1.6841646025056474,726021.8070536708,0.0008010597414404886,3.589027328460999,0.09668485532854486,0.8633759243947362,400
860279745.5759647,16025472515.829151,1.6842001655396586,731064.8967696031,0.0007555891706617925,3.2047120424432847,0.09328616727974884,0.8583641603752469,450
896079341.8066642,16026154265.239334,1.6840759999773722,735253.6741723412,0.0007199455119947945,2.9521377140053713,0.0904710544841373,0.8537124980475804,500
929471311.5517523,16027555009.123062,1.6840450994001488,738982.4843693459,0.0006961245523094354,2.780936391436149,0.08804911614565537,0.8493350644046598,550
961133696.2898221,16029398988.985775,1.6842318718700358,743236.0115890307,0.0006809634675945242,2.6616788127430655,0.0859189055889356,0.8452008828795445,600
991498551.5233843,16031467983.817112,1.6844609221448634,748128.2248054568,0.0006593463132319994,2.5407030858678517,0.08399832495148464,0.8412317434234716,650
1020308982.4987745,16033619001.17078,1.6848714392357733,752884.2364359992,0.0006603720691330691,2.4208444927862103,0.0822548817915317,0.8374659187905251,700
1047586904.3680254,16035738241.18398,1.6853391120448422,757177.7157048025,0.0006087352853967954,2.3156496521584105,0.0806577019070473,0.8339112481195403,750
1073711801.4278386,16037807178.669395,1.6858693088329335,760949.4551316765,0.0005768454803559194,2.2040753376044786,0.07919263532163033,0.8306008896222168,800
1098618032.1697307,16039795944.992985,1.6866885941548502,764323.8832851746,0.0005634066722643325,2.0953784140289526,0.07784096455583542,0.8275405563217051,850
1122700060.7566195,16041684678.7239,1.6872985580765942,767600.7774892588,0.0005579481278530391,2.0067672822501645,0.07659578763992962,0.8246476831577424,900
1146028312.9814553,16043482986.66107,1.6883042143815494,770810.0720992633,0.0005350240049504324,1.9369797863524838,0.07543415697037903,0.8218712206328072,950
1168402706.9642382,16045180185.76776,1.6895818307022397,774405.0119058433,0.0005104764593545946,1.8752598097300057,0.07434540806472284,0.8191639894570991,1000
