total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
568909810.8794308,6611550676.434438,1.5178779342792588,504989.09497700405,0.0017375505185916551,90.45845504677784,0.7587072247821932,0.9689685688294515,50
497430622.53068405,32241217904.37224,1.515949019399685,514696.3043019066,0.0009221229668094667,9.360314191629278,0.11161816605016507,0.9367038793551503,100
586848367.8043592,32402193539.80635,1.5153115556265995,522674.08670031757,0.000996395278173787,7.96045331423588,0.10506459858346004,0.919271427818105,150
691184212.7529511,32417198878.09266,1.5141352476778454,531298.7554846667,0.0008504042156025485,7.040599659176304,0.09780099172140051,0.9047381701840623,200
773491840.0723906,32426679269.011765,1.5137216374918012,536855.0341642536,0.0007235330169870497,5.837192312523491,0.09110524522605508,0.8956166545083657,250
841562413.0644808,32430693982.770622,1.5137745774157412,543109.5720519854,0.0006940228187209065,5.075375448008288,0.08562910898118686,0.8885777182156578,300
900734719.9987478,32432135367.72055,1.513707664455906,549425.6843602399,0.0006496740710317373,4.556972396776354,0.08131033785759088,0.8824657463533133,350
954662803.1838491,32433292351.964767,1.513699926679929,554364.7753618889,0.0005862892460439067,4.182484630328973,0.07776928888349238,0.876958406176318,400
1004205965.8586705,32434612899.510826,1.514107542527411,559662.2132253048,0.0005687498820263944,3.896958101067147,0.07480245914009975,0.8717715395478127,450
1049801526.6574508,32436109745.249275,1.515567944145837,566502.3790322671,0.0005698839753690657,3.6229476292495546,0.07225233033285222,0.8668809907113925,500
1091731541.8343942,32437626640.096695,1.5171794708714899,573605.9222508385,0.0005670972610107288,3.397208615337339,0.0700325039704386,0.8622571270128112,550
1131252739.1210873,32439244055.89354,1.5183668994244168,579486.8605550912,0.0005236384589174039,3.217230971930115,0.06808668438325377,0.8578057184113064,600
1168422919.5159497,32440889839.24875,1.519767779901702,584584.430168563,0.00048780790404107674,3.0703321888724453,0.06633751976202866,0.8535500692309199,650
1203979205.9247417,32442649747.350456,1.5215683024777888,588784.901376372,0.00045204575907817715,2.9516942295154456,0.06473478842427706,0.8494364841081463,700
1238421154.7472515,32444520687.900932,1.5230275480926918,592220.2206974407,0.0004205527466684857,2.859532761259975,0.06324733937578807,0.8454816344926778,750
1271867921.4417205,32446486829.946,1.5246205409102866,595267.1222814822,0.0003848051844708955,2.7841567697491034,0.06185739247883476,0.8416656819445953,800
1304316799.5351768,32448479928.2418,1.5258574394889433,597496.2350790979,0.0003556496562290767,2.713959964719636,0.06055488103175332,0.8379371078570597,850
1335944075.9466858,32450496588.739662,1.527137317017908,599647.8247652202,0.00033033058008658135,2.6422257425794053,0.05933246336819689,0.8343038072850532,900
1366855184.3247883,32452515024.113487,1.5280958413030494,601729.5584109402,0.0002968826328113295,2.5609864277652425,0.05818430751076597,0.8307752520832495,950
1396823286.4740553,32454539580.002052,1.5288099645972448,603101.6932004683,0.00028451123789272395,2.4640406155436647,0.057106632889813144,0.8273834562109368,1000
