total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
11261900.616104499,1809714.4299637105,1.6882329427028382,672196.6339951039,9.911443369021217e-05,0.28235495461238713,0.999865083993849,0.9970213380280943,5
11974228.838077987,2229140.0560576627,1.6882424763182353,672347.996976245,0.0002093144164701737,0.6485612565541612,0.9998387960055486,0.9968288924000109,10
13447595.381877124,3134975.114009032,1.6881992408170639,672423.5347067339,0.0003091049745510782,1.2418068978644312,0.9997791369729153,0.9964418184173196,15
16425285.15441124,5070837.62580608,1.6881452959324412,672455.9513412642,0.00042857452471903947,2.337548880235962,0.9996469759145302,0.995706610581043,20
22080134.342410523,9555824.935149955,1.6881427490315126,672808.4412147361,0.0005921649736611216,4.620499166732077,0.999325918571096,0.9942671217543365,25
33691520.103401124,21382495.827810097,1.6881134232001882,673520.5925126382,0.000864114519122163,9.575988103236357,0.9984219893871707,0.9913489666737103,30
59752040.65432267,57975006.67080295,1.6880785768055984,674855.5177563753,0.0013276948781634702,21.08314012924087,0.9954013353886255,0.9852148553452756,35
117693594.07720205,186829282.96568954,1.688117781301121,676566.8374383353,0.0017619016003658308,45.75822296266928,0.983938503717564,0.9735855701686055,40
223720627.16857278,623328170.3306434,1.6882923733601376,678792.2302451787,0.002086893753109106,73.41858279188531,0.94283269729634,0.9629017213212647,45
340663489.5641638,1724821557.4037917,1.6882670434635474,680141.0666024724,0.002198317908418598,71.89286146197688,0.845749745478734,0.9653628463338013,50
423330090.7375583,3686252439.4886885,1.6879642052753112,680854.5581508506,0.0023786350406139,65.71309641216163,0.7056116095360998,0.9705612884425839,55
468058984.40043825,6204124651.579346,1.6880426384855163,681820.3923683328,0.002338233027376241,53.937663751695474,0.5580244545692269,0.971561199715501,60
493891616.7470115,8710435883.41604,1.6879345307445992,683278.3726197102,0.0023973190306954134,49.22654904450418,0.43600393380494784,0.9675362696899972,65
493432918.55945385,10932150980.472862,1.6877136973604139,684692.9674631283,0.0021968040776112075,44.7742163107542,0.33845952806220087,0.9603643486747341,70
474149323.6062224,12686763036.46244,1.6876213884000717,686295.5403084327,0.0019830958467613995,38.52070316677224,0.26667886772074983,0.9528266499818382,75
450902980.1125852,13906261926.252987,1.6873581341559962,687557.7462056167,0.0018055730760444067,30.235392171515475,0.21889609252383999,0.9471934452080276,80
430498549.00167584,14632254671.281456,1.6872064741759687,688773.0846028484,0.0016778649451237402,24.15923611864477,0.19032790633181998,0.9427230686874415,85
418574859.5134138,15066647585.370018,1.6870334329877377,689535.2540132415,0.00154874898025724,20.121850262250955,0.17379308800672438,0.9389995550674665,90
414413040.4501769,15350984647.595108,1.6869667074288568,690524.9153224281,0.0014449837723335295,17.009998562193825,0.16392743305154603,0.9359467163674994,95
412117384.53254807,15542894185.895187,1.6869485758150253,691610.9896644964,0.0014281692557539072,15.141270721197097,0.15763286592123518,0.933275574074331,100
