total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,reprojection_data_error,recovery_err,phase_convergence_step,mag_convergence_step,iteraciones
419169815.49799085,32357986813.218834,2.1866408651024494,291988.5776709708,0.18042406063515684,0.9441843037284771,,,1
418999172.2705442,32358947352.642105,2.18664377696547,291988.8102421856,0.1798583408883435,0.9442081153737627,5.322794862729618e-05,1.5397802145664279,2
418775656.8986114,32360492727.41426,2.186647938739389,291986.0580293549,0.17873419827137044,0.944239676796971,7.976269388564526e-05,2.231979345243997,3
418531920.4444391,32362748897.576717,2.1866514440595615,292033.77415129,0.1770675653216535,0.9442739795886217,0.00010606604112972148,2.8354853933344524,4
418314033.51572514,32365867036.394104,2.186654132979295,292078.74734700494,0.1748846486598082,0.9443040076334523,0.00013187627367455525,3.325793259939076,5
418206082.3413719,32370005255.277924,2.1866586279523417,292110.04737493035,0.17221654473209136,0.9443209512030657,0.00015682910796910757,3.684255456833039,6
418258387.95870936,32375309406.544125,2.186662223991836,292083.7213942212,0.1691024850802262,0.9443163585648914,0.0001806261896877591,3.938109163724651,7
418519512.0936648,32381891772.295044,2.186653434562859,292144.48862903635,0.16558622629672698,0.9442814817564036,0.00021739217662853396,4.106356745086983,8
419030035.3669021,32389810331.875393,2.1866562212752627,292185.5593190416,0.16171864435556363,0.9442052491988329,0.00022483153488094562,4.221762431844993,9
419868785.3898251,32399075941.66748,2.186663858869685,292227.7067014782,0.15755037744268513,0.9440819985865593,0.00023332335696527165,4.426713810402395,10
