total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
9344436.476533547,1271601.0560373417,1.3792995216796513,403288.969402612,9.668464129290045e-05,0.2298171540820681,0.9999065896735241,0.9975458565167323,5
10005445.599245999,1560521.970640862,1.3793297517408285,403529.49564911367,0.00019300024980286294,0.5277230301605202,0.9998883357968754,0.9973892323053173,10
11392014.557471741,2187370.880289682,1.379376586006236,403887.3087078404,0.00030490644611156953,1.0042145746310893,0.9998468904141875,0.9970761985450015,15
14010639.07489632,3533982.7359000305,1.3794081524176922,404264.5054568552,0.0004349950379043454,1.8940156885306374,0.9997550510239714,0.996480928633989,20
19093718.883237302,6668053.925716771,1.3794456267372381,404997.92274601664,0.0006440238551259372,3.7350670945991675,0.9995319244446286,0.9953212408102612,25
29402086.416695803,14988249.0065054,1.3793271824664108,405896.9251098152,0.0009303776642005954,7.815243381056615,0.9989033205229015,0.9929475255027445,30
51559323.606952816,40737099.93735398,1.379076000319983,407613.1089677345,0.0013269888715110646,17.46682279499021,0.9967906472790553,0.9877907937280579,35
100789321.10862347,130655631.08890769,1.3785888573546385,409661.6210127546,0.00180935799651369,39.36987587576417,0.9885300166180842,0.9773916408290665,40
196813573.6668423,453117644.75626194,1.3783816399124176,411610.9646448009,0.0019414970736150935,69.86236674727769,0.9567536281214595,0.9646466192875142,45
322172461.10209805,1376113090.9535298,1.3781205432980292,412189.94253297837,0.002180597277820425,75.34547552466576,0.8714989147654245,0.9653376000793078,50
