total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,reprojection_data_error,recovery_err,phase_convergence_step,mag_convergence_step,iteraciones
91503558.37187329,127440602.42420945,1.751207525080798,671870.051070258,0.9947338493523036,0.9829382554282287,,,1
91783684.39473711,128838690.598118,1.751207832144342,671865.2985014082,0.9947073046281154,0.9828955404837516,2.7693268411463185e-05,0.8001116974489392,2
92206723.44330831,130959756.05747145,1.7512082400169262,671853.2666931287,0.994653913022045,0.982831017934387,4.143974228728995e-05,1.20741774921873,3
92772933.93887359,133836406.50501475,1.7512081561760626,671849.7183598303,0.9945729058227022,0.9827440497628778,5.514717368611686e-05,1.6252056362967635,4
93485829.62892382,137514691.94931054,1.7512077201694625,671843.4942667102,0.9944630384718779,0.9826337311435591,6.89448984065806e-05,2.057645044376703,5
94362249.06605488,142055319.48863125,1.7512070527771193,671851.148967505,0.9943225542923291,0.9824988677310458,8.318569098297605e-05,2.5091350851398717,6
95405386.35536094,147535270.93546334,1.7512072827049456,671903.560370313,0.9941491216911318,0.9823379351679364,9.875209023169929e-05,2.984135575463537,7
96639415.3003909,154049781.80680943,1.7512143298055058,671900.2962930109,0.993939785047925,0.9821491964762135,0.00011815618432650619,3.4881335734973433,8
98067153.05567247,161714887.19879475,1.751206040026926,671912.2171271506,0.9936908758393218,0.981930212420724,0.0001334542951492756,4.030259251494863,9
99715685.71789566,170671191.89055824,1.7511921973317348,671961.0557777055,0.9933979016399999,0.9816787681632387,0.00014796723395993545,4.617632208328356,10
