total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
307149812.3758918,1250045798.930779,1.9799983520046056,752348.1156036301,0.0023779696129118777,73.57729180066701,0.8768672077987424,0.965084867127775,50
410873111.82790196,15467406305.2612,1.9796730663636866,765672.7501311176,0.0015127322776987756,16.66715166687549,0.1647977269429977,0.9335144145260394,100
480864597.8853002,16010529993.595825,1.978212889627013,775436.9829877701,0.0014944285983718379,8.731106639187303,0.14180148861051217,0.9100577245423133,150
588622400.3751763,16020040710.85815,1.9768786071694904,779759.744263788,0.001207208006503761,7.3708464253443156,0.1299829995288089,0.8941036243230903,200
668520482.3093747,16020315486.894766,1.9748904506826286,783749.4064997301,0.0011188409717536008,5.903978089227185,0.12053802864853426,0.8842051494570158,250
729734682.6712067,16018012215.125572,1.9723709160987146,788659.3378304383,0.0010135970314217406,4.839789748908337,0.1136016121331731,0.876390173843044,300
780633631.3415279,16015214673.652107,1.9706177576077768,795074.459466738,0.0009182041034777005,4.0885898710335855,0.10828246293709773,0.8699758046791163,350
824485981.3215307,16013691815.529827,1.9693915264073736,801282.2685934074,0.000907379857319846,3.604582086853331,0.1040671618264151,0.8642737357360218,400
863707914.4470532,16013362171.381977,1.9682309271127456,806907.2875218113,0.0008466772600920128,3.2830980599482484,0.10060774656282037,0.8590649116770428,450
899422622.1454693,16013758694.425896,1.9671551726705225,811659.2811140411,0.0007952770685339318,3.045611627774453,0.09773172894209775,0.8541943133493444,500
