total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
536485205.2547273,6426698197.808031,1.3582367525301169,248985.20201344482,0.0016850715421571336,96.83372672178965,0.7944590301801175,0.9685074350986383,50
492727687.21158314,32323333448.656532,1.3558915860501186,262904.97001853544,0.0008565351553176626,8.359580478593214,0.10084481148266822,0.9368713967415524,100
589723717.021451,32410091644.564693,1.3564495271006394,270588.84820886585,0.0007498040271764593,7.948115497628538,0.09477669235049994,0.9187573280571661,150
695438745.0579648,32426704518.69236,1.3558002907534357,282988.6478745296,0.0007707232380746214,7.235012415606218,0.08742324951458905,0.9040047189709682,200
778942858.4275544,32438608936.39721,1.3571571235330433,293040.9158814073,0.0006248049412013972,5.843846112475474,0.080490858884632,0.8944102420886563,250
845186948.856785,32442797807.94632,1.3587018797620032,300807.5604150428,0.0005617001316543623,5.052968051012295,0.0749294619035843,0.8873809781016666,300
903652854.2266006,32444283471.126076,1.3603577076301143,310251.53357647825,0.0005526130373466941,4.530809339155657,0.07053447847803944,0.88151950274868,350
956831118.555501,32445878849.187103,1.3612443698217578,319031.2355671159,0.0004993125950623225,4.1463802284701705,0.0669293229720555,0.8762009179819916,400
1005255922.2178705,32447648505.89614,1.361685612104835,325212.59543527744,0.000440614567423816,3.8418174091727035,0.06388299457322963,0.8711828027335925,450
1049964221.217525,32449297054.177273,1.3625273632570045,330211.38561460376,0.0003955627830157855,3.594056987622161,0.06130131175686893,0.8663852638151415,500
