total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
476053930.620358,32408356360.62008,2.186802498271293,294011.0252098491,0.00024052629875213148,1.622221058548251,0.07759229746846168,0.9377775428749847,50
498326234.0674062,32377316121.032127,2.186554327893946,297662.9152884754,0.00031520167777251924,2.739654670428117,0.07645414637848984,0.9337606643612276,100
544905470.150652,32379165902.164177,2.186210425969143,300957.72015406075,0.00034277217375887743,4.617490584953723,0.07453723356857626,0.9258096600997504,150
610452302.0117981,32385311871.98252,2.18570762865993,305306.1366064668,0.0003321831576132264,5.125969522962609,0.07142256747685581,0.9161072874098435,200
674200780.094353,32392480328.132084,2.1850157757522024,309507.7610315871,0.0003203304702540629,4.995157665446207,0.06794357756169955,0.9075575266640366,250
733629790.863371,32397460462.69349,2.1844416590249702,314239.30332260334,0.0002941514488113803,4.381070751032713,0.0642945563203078,0.9012659609606897,300
786009924.5467832,32398456583.152657,2.183873498182141,317364.8617603907,0.0002721386300145949,3.8679276524483663,0.060742527261071044,0.8969447147566372,350
831964420.9024334,32396642084.97611,2.1830936331760644,320324.4348392691,0.0002451220035184303,3.513705301246295,0.057554703900819744,0.8936161881581784,400
873456271.3132243,32393952544.73665,2.1821423622712155,322166.2171533968,0.0002069468090482254,3.2517587723740715,0.05475036236925759,0.8906125702637625,450
911973940.3997209,32390096648.84748,2.1813353230821684,323305.3994502885,0.00017619844580448824,2.9966315614146333,0.05226234260779897,0.887808508544461,500
946736207.3226235,32384645758.309082,2.18075522464762,324253.71377114404,0.00016492424723273325,2.754992087903303,0.05007299300412481,0.8851666026891585,550
978117320.9550848,32377681177.586666,2.1801980977026405,325393.32341609045,0.00015680780907562994,2.5734810208584267,0.04814263756167196,0.8826783431468518,600
1006969434.2938517,32369942851.837273,2.1796618663242158,326620.5343788727,0.000159360443821195,2.4459475459371154,0.04643253242064482,0.8802281163088569,650
1034040219.9661765,32362276114.362534,2.1791768801625255,327611.3950718499,0.000146301663493878,2.3471074837107633,0.044889017349284493,0.8778126112498662,700
1060057220.5020523,32355095853.55581,2.1788360998357468,328613.87804432045,0.00013922579079784437,2.256770178546626,0.04346675692958519,0.875416626409845,750
1085068626.3896818,32348532134.66866,2.1786145637994374,329489.78035600274,0.0001257863546062732,2.1636741320079342,0.04216018010278005,0.8730872459778455,800
1109042241.2982326,32342587020.87999,2.1784046870503944,329938.83234684943,0.00011638768313984405,2.0682516217171276,0.040952782558227964,0.8708413604135623,850
1131883536.2698278,32337242886.037148,2.1782172271730067,329985.7106979635,0.00010811829885605814,1.986507070839774,0.03983137485391353,0.8686834549992258,900
1153621502.4336696,32332538648.463547,2.178124796873973,330049.8780500264,0.00010106307270913364,1.9200808562698635,0.03878483387043951,0.866613755848567,950
1174337955.9497848,32328397066.46408,2.1780791666189296,330130.01955722936,9.427202058812244e-05,1.8679275116465965,0.0378093753008725,0.8646402533470199,1000
