total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
459721018.10870457,6096697794.530312,1.6259968479233975,600477.54618216,0.0016176315543172896,52.770394436477375,0.565411125225851,0.965664523069514,50
391050485.65641177,15872791329.787632,1.6269515270773183,611046.8667764125,0.0010597141755978314,11.473771568959975,0.11703835987745176,0.9293762778518047,100
480627925.0677308,16055875223.615978,1.6265352680574656,617557.9296992577,0.0010183159673942527,8.531657708367149,0.10449600091275921,0.9079224305746175,150
591326213.9161537,16059921100.838287,1.626600498679501,622485.1986353423,0.0007706045099318594,7.516446427569215,0.09221231505501438,0.8914859445048613,200
675489438.699589,16059682386.266861,1.6264531372532645,625385.5226054373,0.0005308055206939846,5.811260516357257,0.08199740902941066,0.8814290541137167,250
738587891.7247076,16058143919.347622,1.6263605575898976,626522.8914318543,0.00038876487569208833,4.641401348836551,0.07464145961886678,0.8745126681805788,300
790624298.8024704,16055605042.000229,1.6261567998921802,627234.9259472105,0.0003103809198145708,3.9766689574709586,0.06899716596776467,0.8689781364013468,350
835681144.910902,16053080181.412333,1.6260164723061352,627652.1348352279,0.00026726348556903193,3.484264102529211,0.06455938104663504,0.8643518744122793,400
874996474.613924,16051078844.609007,1.625780740925137,627930.6914619589,0.00022936059665856325,3.1267743392055847,0.060965713415106634,0.8601208074805601,450
910093046.1361096,16049901474.422733,1.6256784638076367,627871.0172636756,0.00019959678713939394,2.858420948584497,0.057970484051828586,0.8561959162148975,500
