total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
475994000.3667965,32410233529.003075,2.186838926009564,293919.59715738514,0.00025909093027752874,1.6412936056473983,0.09799504073618857,0.9377802837241199,50
498098960.7916696,32377361487.99601,2.1866583027325825,297567.72196909436,0.0003572205028902454,2.7054004493527284,0.09687870340783507,0.9338031284664037,100
544007055.0064265,32379050649.966476,2.1864306117460686,301256.97849063243,0.0004067430995567142,4.564429417085452,0.09506012939846283,0.9259069152877847,150
609244433.692394,32385008253.414177,2.1861457787557304,306801.4032012292,0.0004014116236326293,5.115122298336998,0.09209500260312,0.9161501184285527,200
673109005.1833694,32392082863.76291,2.1856543003846984,312187.1778361731,0.00038794318702538636,5.050512507639231,0.08876958620801634,0.9073840919102307,250
733591682.604346,32397323445.944344,2.1851342302076593,318244.2095798423,0.000377579119597629,4.50670703299828,0.08526016654363326,0.9006385036321255,300
787894743.914659,32398810133.054886,2.1844021965128206,322972.29401500645,0.00036011855160634067,4.036689426477216,0.0818026523531113,0.8957940879122359,350
836408339.2040861,32397369335.726845,2.183437456710219,327749.97140674054,0.00033560256462293755,3.7216862560071644,0.07865615119308124,0.8919252774998238,400
880538447.9021809,32395059339.71187,2.1819567021803263,332038.15801478515,0.0003114032684153745,3.4633422752122733,0.07586084836754801,0.8883752018923331,450
921571287.6443443,32391708196.596474,2.1803909688457552,336053.465270338,0.00029356532748781575,3.182730530589777,0.07336730396157763,0.8851125140236203,500
958980620.1078522,32386889918.963768,2.178551701626572,339793.0519939429,0.00028244350220418574,2.9227390412537826,0.07116286402327658,0.8820987365315421,550
992977430.8859768,32380533732.620567,2.1765429688678246,343219.06061666604,0.00028858745354537447,2.746596237491002,0.06921633316594304,0.8792672919676059,600
1024544673.0037496,32373229712.955826,2.1745991170857617,347259.1977236813,0.0003012828709599564,2.6442093593263607,0.06748672298910219,0.876435869853124,650
1054576047.3286012,32365815343.148254,2.17277226174336,351518.8677112042,0.00030202849373790747,2.586761550734039,0.06592132101744907,0.8735150808007276,700
1083907906.9125202,32358802937.886456,2.1710880260569234,356212.7823028673,0.00030303595404903704,2.553083198560482,0.06446471181757646,0.870465685168675,750
1112900191.9287205,32352392404.032513,2.169569579364229,360674.04650807765,0.00029913074277970937,2.5205630411419686,0.06310888395525241,0.867309486040352,800
1141723679.7934055,32346608278.424942,2.16795672315556,364888.67114842933,0.0002788033928311291,2.481392442274756,0.061837524169934356,0.8640687474495723,850
1170237468.3722677,32341395917.007973,2.166023310857368,367769.6622854286,0.00027116460778339095,2.441525036339765,0.06063366844197526,0.8607992752196355,900
1198574760.269457,32336884854.51259,2.163738707112772,369997.18491360714,0.0002718616362199338,2.391553125098256,0.05949331480851369,0.8575363407423272,950
1226419833.012179,32332991928.99008,2.161533305305184,372008.61231565184,0.000253943788903026,2.3379242396439985,0.05840658492396086,0.8543397324609106,1000
