total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
921571287.6443443,32391708196.596474,2.1803909688457552,336053.465270338,0.00029356532748781575,3.182730530589777,0.07336730396157763,0.8851125140236203,500
1226419833.012179,32332991928.99008,2.161533305305184,372008.61231565184,0.000253943788903026,2.3379242396439985,0.05840658492396086,0.8543397324609106,1000
1465542785.6067672,32314316931.314255,2.155251900070768,387241.349293255,0.00015824360433245663,1.8016174077811056,0.04959770475175085,0.8273964434746681,1500
1649744056.8771596,32311954841.81257,2.1561681438789577,390523.7386018436,0.00011035800189551824,1.3949995015316123,0.04323463853303691,0.810389499234541,2000
1789647395.8150966,32313577311.01317,2.1570976760343803,390504.22247170703,8.127287133842084e-05,1.0901401868198592,0.03847429298459366,0.7998017712487115,2500
1899320469.8256454,32315480203.774284,2.1572755975469344,388900.6457959471,6.575233046723671e-05,0.9064521910560992,0.03491954075554826,0.7926340801476096,3000
1986891608.6540418,32316806960.078365,2.1572341238851034,387252.0444166573,5.145070331743694e-05,0.7608625527562546,0.0321656547461158,0.787201844416073,3500
2057287535.0152771,32317447942.387535,2.157262655548591,387037.6070630896,4.19223266294266e-05,0.6566744361304552,0.030000243512899642,0.7832043495872223,4000
2118277936.6270087,32317878388.67746,2.1571463229747048,386736.9593274669,3.756865013866966e-05,0.5970572271552105,0.028290416974579232,0.7801849027927571,4500
2176082863.036846,32318927417.404213,2.1573388636210207,387514.96630364866,4.9725337053350666e-05,0.9338810497152799,0.027329061428792278,0.7783207552918675,5000
