total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
354335661.59474266,16048320762.78442,2.2418584349636808,189258.39489772255,0.00028242739303970205,1.379821969548703,0.12349654652404586,0.9320287512113485,50
372944185.83482087,16029896197.547764,2.242231710649536,194128.8807047177,0.0004152348006690187,2.500525155861386,0.12224461638107426,0.9271149865715196,100
418872160.10444534,16031755831.750896,2.2419001503167197,200594.9458787838,0.0005321275457011846,4.748339492984114,0.1196538940191721,0.9160745674472008,150
484882583.1415926,16036664417.305145,2.2411640780147213,207791.6428713064,0.0005312715881815219,5.079238240468289,0.11496148062867777,0.9030648884526624,200
547943312.0738443,16037361469.038864,2.2402490306024134,215473.10532073592,0.0005453650513391338,5.040694966594059,0.10956976689233912,0.8926037389838389,250
604985654.7270794,16031186766.378016,2.2385694485991796,223012.19239503355,0.0004884734303685039,4.494756209691218,0.10385410827679485,0.883955200423898,300
654886887.0390728,16024095678.676514,2.236564113524639,228893.36518438964,0.0004278101350587109,3.964877345951052,0.09866634641225161,0.8769720419828259,350
699019630.825084,16018976661.691765,2.234891455080257,233965.91559134593,0.0003620981839709962,3.3966321098446888,0.09430225299139616,0.8714528747789583,400
737841083.3231833,16015214897.535421,2.232550574604487,238920.15333836843,0.0003582731850691104,3.048432401050681,0.09068384471459252,0.866991088916604,450
773260392.9532939,16012046157.441875,2.2299359761882536,243307.02922445963,0.000356390076730898,2.839874640112864,0.087579703786098,0.8628465326696433,500
806134667.1438028,16009439844.31135,2.2275191929067923,248525.56762799626,0.00035715509652644933,2.661169565307032,0.0848587505443082,0.8587878129342038,550
836536104.9407206,16007752004.509022,2.22534865600538,253997.11030871852,0.000342876897505903,2.5144665718224344,0.0824700015458072,0.8548589732113735,600
865305932.4039869,16007041965.07793,2.2228195949286236,259774.25278002993,0.0003304538662548476,2.3607972858013015,0.08037165121350348,0.8511505173532846,650
892480134.6579545,16007031908.764183,2.219979672107189,265261.5587868494,0.0003171662502216752,2.190729124773007,0.0785054521672406,0.8477338546855128,700
917879543.7371709,16007390470.67169,2.2174965332963943,270409.85387309716,0.00029787662824125164,2.0599246589424145,0.07683026736967223,0.8445920527211359,750
942107331.5026984,16007995723.156782,2.2149109855938085,275383.9646366767,0.00029855915014109167,1.9677034915478473,0.07529757559690865,0.841621092947908,800
965235821.2624943,16008727295.163113,2.212314868003868,280476.05972523696,0.00030097687115043217,1.9031111465980626,0.07388239984794578,0.8386868974386329,850
987558376.4543993,16009516589.807274,2.2098420652047364,286266.75323563226,0.0003021374605819194,1.8500898509482777,0.07256615297316174,0.8357367881699069,900
1009105024.4394853,16010347117.037657,2.2073776973545556,292783.06788532797,0.00030727072719789826,1.7918836676269079,0.07132104983897201,0.8328167965604264,950
1029820158.8942502,16011181608.763126,2.2048313847341396,299435.99006227823,0.0003057500674077609,1.7284244822715356,0.07014264968675267,0.8299652703738786,1000
