total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
354366673.0521369,16047874894.208961,2.2418510959705085,189270.09697975215,0.0002771673388075855,1.3731664783499673,0.11460590947604332,0.9320282319592301,50
373100530.17187834,16029889108.69262,2.2421904723879167,194333.898843463,0.0004040107078044714,2.5182790303181486,0.11334174259515624,0.9270865166046794,100
419480837.15285677,16031816202.393291,2.241650146187223,200262.8408666844,0.0005013861248073914,4.7735605127209855,0.11068282302241582,0.9159839936981898,150
485846059.37738717,16036747063.32282,2.240881897342943,207520.04701609997,0.0005146157202090618,5.074285925620516,0.10588998392278551,0.9030486682608743,200
549189116.2807448,16037223523.412815,2.2398324108973426,215121.41193412553,0.0005270409875190493,5.016179498580424,0.10038834112773039,0.8927241713496583,250
606230267.6454885,16030801508.199688,2.2379876216356394,222033.27075846336,0.0004663780588780968,4.467294618920857,0.09459497838858039,0.8842340304082793,300
656103052.8291342,16023729109.131657,2.2357984189959357,227631.50928266716,0.0004029105352578172,3.926468941614032,0.08936955404133565,0.8773589485681852,350
700061014.8764246,16018647770.101555,2.2339495099494937,232665.26503154478,0.00033811076799982273,3.3533685812898804,0.08498748746584166,0.871936023872769,400
738558772.613194,16014900743.458145,2.2315494872911064,237333.2849991735,0.00033531955486559444,3.010717938458188,0.08135749832491569,0.8675470484419376,450
773617742.4297619,16011720980.920141,2.2288467203184226,240929.61177629046,0.000340102323662996,2.8011333942670995,0.07824046639188495,0.8634688284656425,500
806057244.7905089,16009145973.411026,2.2263685305978034,245494.77564062073,0.00032853695560749557,2.6217563489129785,0.0755163514188996,0.859491173867504,550
836016323.642523,16007532721.242111,2.224126375471492,250650.01737576767,0.0003251523268953005,2.4714858132476523,0.0731225116171295,0.8556574220318293,600
864429139.0836995,16006889709.62502,2.221387882604562,255398.3896385419,0.00031009990543657537,2.3172083427408112,0.07102387467349543,0.8520670860282438,650
891532389.274253,16006919882.413216,2.218483254510667,260353.17908827914,0.0002972342159534698,2.16303653941926,0.06915665999031911,0.8487491784222483,700
917089625.0732594,16007323181.450031,2.215970007406101,264888.7605936794,0.00027206814692459167,2.04464259143535,0.06747413491974633,0.845664532032014,750
941405824.2464347,16007962764.934177,2.213473869340382,268760.93092026317,0.00027607138640917193,1.9528692364013076,0.06593127874818183,0.8427163808721132,800
964469232.6043624,16008708848.607674,2.211021760934137,272581.0975583119,0.0002685937171365078,1.889039041577794,0.06450687369368815,0.8397866092470397,850
986681177.8503784,16009508326.447758,2.2088492106934785,276460.81552080245,0.0002679170260672442,1.8341163575358592,0.06318074903617675,0.8368501295805081,900
1008042042.634288,16010345605.030315,2.2069575069120373,280888.2205690424,0.0002593246544822759,1.7714192362227432,0.06192722712223115,0.8339571162556977,950
1028501303.7444665,16011183771.250069,2.2051538752345423,284506.1837033688,0.0002490511086803249,1.7036423191528756,0.060741535169107394,0.8311576021449124,1000
