total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
418320637.0684613,32365753538.30437,2.1866542946566936,292079.0070723145,0.00013179282760326528,3.294614618979404,0.18461465162200238,0.944303011834412,5
419808900.88211066,32398468723.725723,2.1866643905355896,292174.75695718685,0.00023415613442182937,4.385176066175311,0.16766043102487682,0.9440905189468274,10
428856398.28934515,32459525062.832123,2.186701315129721,292296.5280336316,0.0002380106005210016,7.3676434343506685,0.1448000376612318,0.9428453835508945,15
442458603.6722834,32520438733.525745,2.1867305954432736,292428.7822803318,0.00021023874887930808,8.367924116800836,0.1227559708032464,0.9411774315911217,20
454676060.1149147,32546492982.736507,2.1867453308188924,292561.95056369435,0.00020109274312290495,6.7219144073269765,0.1062146962304681,0.9398522227325615,25
463271046.61956525,32532022799.44155,2.186761117888857,292811.677099257,0.00021380878966820215,4.712565256237247,0.09640173183332715,0.9390541801676529,30
468612341.82474935,32496068300.763107,2.186785718656168,293104.7360154812,0.000220716759893526,3.2465667342619113,0.09167157044952781,0.9385953673667463,35
471939721.13025427,32458612172.23163,2.1868078332874203,293294.5394584398,0.0002368731103677783,2.3605692471599795,0.08966881762101885,0.9382780723539563,40
474227831.89686316,32429268775.499565,2.1868292486461796,293535.23923084955,0.00024550328828306446,1.8697415523044918,0.08880212347929294,0.9380191572790035,45
476023871.4535866,32409338029.41649,2.1868205109536363,293915.3839321622,0.00025218343687238496,1.6329541598715138,0.0884166425667614,0.937778109538108,50
