total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
418314033.51572514,32365867036.394104,2.186654132979295,292078.74734700494,0.00013187627367455525,3.325793259939076,0.1748846486598082,0.9443040076334523,5
419868785.3898251,32399075941.66748,2.186663858869685,292227.7067014782,0.00023332335696527165,4.426713810402395,0.15755037744268513,0.9440819985865593,10
429083987.7221226,32460782258.57273,2.186700503428688,292327.37309054274,0.00023459702727077216,7.4604552602951015,0.13424562959150277,0.9428161686621119,15
442785512.3199562,32521608801.816116,2.1867270737278863,292443.2573308841,0.0002052389147937261,8.396626425500934,0.11188229227828898,0.9411405514447349,20
454982962.9351876,32546608005.950867,2.186740335173912,292604.2385271586,0.0001951175710995034,6.694295801360298,0.09522274749459071,0.9398235770552497,25
463496176.92972577,32530934814.595993,2.1867547608637437,292848.08262415056,0.0002056474349447004,4.67015847478548,0.08543661630598008,0.9390374647379973,30
468754175.34847414,32494364300.510086,2.186776093640491,293153.26112596993,0.00021245636732362367,3.2087033131994955,0.08077458315606485,0.9385867747012093,35
472024840.5252168,32456918061.909416,2.186798223020897,293408.74126123276,0.00023292488478555837,2.3335855113257917,0.07881439950457013,0.9382734554250657,40
474276809.0852426,32427905172.50556,2.1868152765430926,293733.6168388464,0.00023407864881893427,1.8518758794314851,0.07796821384697925,0.9380173118025293,45
476053930.620358,32408356360.62008,2.186802498271293,294011.0252098491,0.00024052629875213148,1.622221058548251,0.07759229746846168,0.9377775428749847,50
