total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
13588789.336545339,2331798.093558743,1.430143699958972,518626.3948968886,9.204181261204225e-05,0.3161660017751981,0.9999102897445791,0.9974731064314404,5
14474161.983619057,2866751.6622201754,1.4301665881404801,518651.0465060242,0.00017988703991576218,0.7151717481170308,0.9998926103783637,0.9973108184159759,10
16163360.624131676,4005391.2845797725,1.430250342178373,518744.5545414514,0.0002529795657042423,1.3253832099736071,0.999853327222355,0.9969943119492465,15
19148490.459893305,6367447.653992707,1.4303188627722176,518873.66762563726,0.0003431213867854759,2.367857451836358,0.9997699936528065,0.9964223777530001,20
24522100.33349482,11538316.456133194,1.430337542193422,519212.84865419386,0.0005054090901668643,4.279932849061903,0.9995829759974518,0.9953953194795663,25
34397036.42668437,23879258.957196325,1.43019323710268,519695.820903617,0.0007059988310630759,8.030914425777395,0.9991211657930267,0.9934899104677083,30
53331231.52498744,56536044.465624735,1.429986970631878,520544.7012904106,0.0010699590500390346,15.675501691548018,0.9978434050140601,0.9898601228697504,35
91132576.83844991,152847713.64698863,1.42980014909701,521634.5199061863,0.001393990639831107,31.54471282742597,0.9939005247422493,0.9830482190841854,40
167203063.96595263,465081218.8714105,1.4297715529611674,523160.5239611672,0.001669158950046603,61.87659710808557,0.9809964191349051,0.9719968282584893,45
308838129.4962534,1503671162.3810868,1.4296962693775839,524469.2998367369,0.001878077752883171,101.2741851281329,0.9409779145094768,0.9639254626441744,50
508136050.01121783,4479933897.822716,1.429757313559192,525521.958719291,0.001892942901697069,111.2599929804733,0.8420838920694675,0.9714695286424233,55
678890395.6530915,10371043697.965065,1.4298229386621137,526276.844110976,0.002221665183928941,90.11593864265328,0.672136740298809,0.9820217266875033,60
731799217.8164834,17486048106.08532,1.4303384766332985,527964.3105104652,0.0023077589598272984,80.88400269976289,0.48197617979645907,0.9813405479782684,65
698226233.1172974,23230845902.299736,1.4306659326940592,530007.548823556,0.002251463596723809,75.6060670067861,0.33446420030424995,0.970465109621942,70
632190750.3229761,26991757588.410812,1.4309473827804275,532076.4809122625,0.0020142510718849827,63.871590939355315,0.2390295967024623,0.957946656816479,75
571775037.0934217,29188964368.91716,1.4312419610190366,533534.9647465057,0.0018121650230095436,47.732627175704266,0.18535301618077768,0.9492970372996216,80
532612321.76985395,30446385407.487316,1.4314474629735219,534996.8667498329,0.0015950985849308744,33.913430271674635,0.15919734055201415,0.9442318168711175,85
510820062.411934,31205084449.708977,1.431638715808987,536152.3010267843,0.0014180482446071413,24.917968980775253,0.14575287200245393,0.9415301876296599,90
499716010.2351039,31685785365.773613,1.4319062393201065,537290.0205389559,0.001295107067137528,19.361381728792864,0.13812463102141767,0.9396911329682239,95
497032682.7490386,31985815756.81105,1.4321071328371795,538257.1988879533,0.0012131443592519183,14.835371040935836,0.1336061274319174,0.9382787066934875,100
