total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,reprojection_data_error,recovery_err,phase_convergence_step,mag_convergence_step,iteraciones
318909379.4718311,16049711326.933529,2.2418940935675,188158.8946478751,0.22971466868648763,0.9381107916301924,,,1
318796904.23311555,16050323707.672295,2.241895491674603,188162.87381375895,0.2291051506875369,0.9381211398241239,5.389174838504471e-05,1.0338820201659757,2
318656466.48570865,16051275359.593979,2.2418977738479904,188145.98200910637,0.22789490928401682,0.9381328982360321,8.043966834031849e-05,1.504266528693666,3
318510849.85497105,16052604816.237469,2.241901969735486,188150.16088811558,0.22610304244289625,0.9381421272382153,0.00010663894896590646,1.9220243980560139,4
318395314.249327,16054355803.140936,2.2419018985781607,188167.48123427917,0.2237584926170503,0.9381431498638904,0.00013253573495691662,2.2812400744768078,5
318345764.32889676,16056569944.43271,2.241897639807492,188135.9150924281,0.22089887185183268,0.9381306549475041,0.00015848826485130756,2.578052757554368,6
318390001.0590873,16059279026.678461,2.2418964114445696,188150.98842511943,0.21756889147462266,0.9380967128625833,0.0001837871912129824,2.80061785275283,7
318539275.45382684,16062498223.94752,2.241901272496868,188137.89330621553,0.2138238174217692,0.9380345013848146,0.00019907931349251464,2.993681087591163,8
318865130.9044819,16066220880.703619,2.241901057231676,188177.69791420244,0.20971581796745145,0.9379424075696335,0.00021065860604434482,3.1749136629470414,9
319388918.7113458,16070413254.844597,2.2418981740018307,188205.84238441178,0.20530933601796808,0.9378187505460199,0.00022245847247882855,3.38730556827532,10
