total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,reprojection_data_error,recovery_err,phase_convergence_step,mag_convergence_step,iteraciones
23904663.504768427,7734248.706271587,1.3613207664485576,207900.58942652747,0.9993925542828795,0.993293555301426,,,1
23982176.91500982,7818383.195015091,1.3613183431946059,207894.31745891424,0.9993895203172994,0.9932756034221962,3.6911921706078525e-05,0.23017787660862754,2
24098577.622097522,7946073.492214232,1.3613147729353696,207900.7372369929,0.9993834167751814,0.993248476411028,5.533748776701793e-05,0.34714754192977854,3
24254476.067811813,8119349.0734300725,1.361310308045191,207930.54851318404,0.9993741540495483,0.993211889376033,7.378517053389846e-05,0.46689172561831005,4
24452355.523254905,8341079.1983828815,1.3613067580391671,207934.50604131498,0.9993615860526694,0.9931654358733466,9.221500280258635e-05,0.5912273376497256,5
24694321.834429353,8615056.404732464,1.3613052121433329,207959.60504670392,0.9993455049324608,0.993108581106127,0.00011049832916852639,0.7221669212537295,6
24981677.4168295,8946118.493091077,1.3613061228647545,207984.8195031288,0.9993256359833799,0.993040658710897,0.00012847806309554608,0.862066445500297,7
25317537.3284366,9340317.883320268,1.3613074459239103,208022.07438028353,0.9993016283915405,0.9929608728378723,0.0001460826173667138,1.0122552393341782,8
25705327.08969189,9805138.858138632,1.3613085822963433,208108.13641331857,0.9992730440833699,0.9928682980643408,0.00016349085848482996,1.1744981724363541,9
26146056.693586104,10349755.950691137,1.361304627334623,208132.57262570423,0.999239342785949,0.9927618633407219,0.00018147767709785346,1.3502390661318238,10
