total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
613291055.737416,11512760209.533365,1.8722369086604338,686739.4160635396,0.0016582877001667686,77.26431854486628,0.6577164743449985,0.9710022694763725,50
493278998.13985896,32340233435.453903,1.8734998320739993,695308.9860604018,0.0006013954891158221,7.877029763860962,0.0810973592114793,0.9367335561118375,100
590134215.5667634,32409987626.38133,1.8743415972622284,699019.3843200456,0.0004294038360842059,8.025530253295932,0.07501907093342193,0.9186895609925624,150
694593199.9997635,32425962511.784817,1.8744322350724785,699666.1117698012,0.00027849710114953536,6.838674310519261,0.06726299639248179,0.9045503739860825,200
769635767.3572327,32434910347.381317,1.8744609487937043,699803.1179384547,0.00019683413574346446,5.321755471026137,0.060382852063421255,0.8963290488177981,250
826353671.0365019,32437035038.87995,1.8743741076476512,699892.2820511009,0.0001596218300870794,4.442364098172993,0.054983870081628805,0.8908338272834061,300
873968368.8456118,32437465125.009262,1.8742678690293848,700010.180232134,0.00013342692207768018,3.7618905254772943,0.05077990416931545,0.8866704125443489,350
914449147.9874686,32437885576.213715,1.8741906755542102,699946.9723212568,0.0001152264358026055,3.236747230391033,0.04738757695346933,0.883330724414111,400
949296156.314758,32437997372.27219,1.874188798335583,699839.939432525,0.00010404472184638733,2.8722708342806906,0.04465898862466519,0.8805571172296401,450
979840203.0454353,32437779879.00621,1.8741171690472886,699697.8795328306,9.332457709182127e-05,2.594430648044177,0.042383931230849936,0.8781045858333023,500
1006768663.5981863,32437438024.6885,1.8741267157609744,699386.0998094843,8.214774744145191e-05,2.353063327511216,0.040483604002511206,0.8759183613558998,550
1031339016.3639536,32437087796.648438,1.8742146676635878,699229.3613487897,7.432477568375349e-05,2.14340806033039,0.0388885375300723,0.8739829917256917,600
1053969802.3995968,32436782201.185947,1.8741897281237945,698986.9055253942,6.912167422367722e-05,1.9731052049351345,0.037508890808838014,0.8722418204853726,650
1074706099.7274227,32436615203.974617,1.8741728302107168,698656.7293826267,6.321267547361448e-05,1.8345882946487642,0.0363032610571815,0.8706526156012808,700
1094016851.6657035,32436612550.68352,1.874079398326477,698307.6722077683,5.814488403081799e-05,1.717023539648918,0.035239584215868695,0.8691863181961768,750
1112159906.816039,32436750121.004784,1.8739880430577742,698037.2555114054,5.402345934545659e-05,1.616921965989829,0.0342851294060759,0.8678344599768167,800
1129079264.1454682,32437042214.90355,1.8739358696338089,697779.3062535275,5.104351354456244e-05,1.5357669492428245,0.03342944571732062,0.866596919838025,850
1145035350.897987,32437457934.187187,1.8739103256825778,697556.0842401574,4.855752051938611e-05,1.4768646373946759,0.032664982492164985,0.8654565459742197,900
1160269542.861466,32438011832.74179,1.873890343639719,697457.2413643394,4.713027859768375e-05,1.4397095899179508,0.03198378386521014,0.8644188379435824,950
1174994624.2215812,32438686593.925564,1.8738963960894781,697294.3772180099,4.6676684609580965e-05,1.4397102923693998,0.03138883322247696,0.8634545142268116,1000
