total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,reprojection_data_error,recovery_err,phase_convergence_step,mag_convergence_step,iteraciones
14563752.473503772,2883044.5656834394,1.5488623963401882,564576.4922958973,0.9998830709484378,0.9971265427336253,,,1
14613323.225550912,2913925.8414958715,1.5488613003841716,564564.9952650341,0.9998824661360914,0.997118305236367,3.52502566058406e-05,0.14029971209193917,2
14688231.26187564,2960752.4554140083,1.5488607090575057,564557.3142684549,0.9998812495352277,0.9971058637582352,5.2209012310410715e-05,0.2118137967575615,3
14789246.33010429,3024215.6027767826,1.548861384139792,564588.1592873951,0.9998794036141415,0.9970890971112883,6.871400035874285e-05,0.2852928047687284,4
14916436.961334929,3105294.365773659,1.548862901045262,564575.9433341749,0.9998768997172836,0.9970678353519647,8.487896056981893e-05,0.36154639046386533,5
15071241.520641696,3205283.742333782,1.548866445586567,564570.1710293659,0.9998736973738438,0.997041858353071,0.00010086310028413705,0.4413548386259051,6
15255188.684597302,3325831.2208408862,1.5488727243978138,564556.0268950111,0.9998697431894731,0.9970109322729487,0.00011686797087793899,0.5256326725690786,7
15469204.542169698,3468982.8802557024,1.5488783331207268,564557.6748645814,0.9998649692179142,0.9969747759240443,0.00013312468395485348,0.6151655082196306,8
15715471.554622833,3637240.9460449205,1.5488836350299002,564568.2929990077,0.9998592908883366,0.9969329192885334,0.00014992874239680751,0.7113450455951402,9
15997808.836038534,3833635.675482642,1.5488894909659483,564572.8348840413,0.999852604957738,0.9968848880390767,0.00016764322801792584,0.8149997902664551,10
