total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,reprojection_data_error,recovery_err,phase_convergence_step,mag_convergence_step,iteraciones
32752635.10313134,13195155.349174988,1.3587527872367864,242886.30375994972,0.9994441164406923,0.993453703886381,,,1
32854139.611980073,13333539.29269524,1.3587550544265086,242887.92608709593,0.9994413898919142,0.9934367130321201,3.286937660930281e-05,0.2986667154515566,2
33008104.87692403,13543365.351815414,1.3587587799658472,242893.26279184123,0.99943590702069,0.9934110763452267,4.919861525674037e-05,0.45039285752809405,3
33215108.541762147,13827706.706625722,1.3587642366724668,242901.833767696,0.9994275921662731,0.9933766198594676,6.54565588956331e-05,0.6057388042347011,4
33477548.025129057,14190899.917570956,1.3587713546794407,242895.53813036182,0.9994163218463962,0.9933330108927776,8.163167222008836e-05,0.7661600826337797,5
33799695.1609859,14638652.238190837,1.3587787766120318,242932.32145808678,0.9994019217867229,0.9932798203659264,9.77443634534207e-05,0.933235248718924,6
34183803.04834982,15178183.878873363,1.3587860956512288,242951.6035514969,0.9993841611555548,0.993216523168719,0.00011389069855176924,1.108540503160978,7
34632153.240343004,15818406.202217221,1.3587904551173484,243000.27002641928,0.9993627474505395,0.9931424724374397,0.0001302351457956481,1.2942067954475864,8
35151619.39337723,16570134.271299474,1.3587945415427929,243009.37672517632,0.9993373165408107,0.9930568837252765,0.00014700883644489453,1.492782991409698,9
35742925.26326963,17446333.511517145,1.3587963081840673,242992.94421042613,0.9993074246781481,0.9929588146346957,0.00016482693203857723,1.7064306725086693,10
